Customer_ID,Churn_Predict,Probabilidade,Gênero,Idade,Casado,Estado,Número_de_Indicações,Tempo_de_Contrato_Meses,Promoção,Serviço_Telefônico,Múltiplas_Linhas,Serviço_de_Internet,Tipo_de_Internet,Segurança_Online,Backup_Online,Proteção_de_Dispositivo,Suporte_Premium,TV_Streaming,Filmes_Streaming,Música_Streaming,Dados_Ilimitados,Contrato,Fatura_Digital,Método_de_Pagamento,Cobrança_Mensal,Total_Cobrado,Total_Reembolsos,Cobranças_Extras_de_Dados,Cobranças_de_Ligações_Longas,Receita_Total,Status_do_Cliente,Categoria_de_Churn,Motivo_de_Churn,Status_do_Churn,Faixa_Carga_Mensal,Faixa_Idade,Faixa_Tempo_Contrato
46048-HAR,1,0.7155356539177699,Feminino,59,Não,Haryana,13,2,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,73.25,1195.75,0.0,0,640.48,1836.23,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
41515-TEL,1,0.7048093541495065,Masculino,40,Não,Telangana,9,16,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,90.6,1020.2,0.0,0,423.28,1443.48,Permaneceu,Outros,Outros,0,50-100,36-50,12-18 Meses
78220-TAM,1,0.7550311515743395,Feminino,21,Sim,Tamil Nadu,14,10,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de Crédito,89.85,244.45,0.0,0,75.3,319.75,Novo Cliente,Outros,Outros,0,50-100,20-35,6-12 Meses
35391-UTT,1,0.8023940630632349,Masculino,23,Não,Uttar Pradesh,15,5,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Débito em Conta,70.7,553.4,0.0,0,335.44,888.84,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
46116-MAH,1,0.8790322411676179,Feminino,27,Não,Maharashtra,12,23,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,74.6,1797.75,0.0,0,927.5,2725.25,Permaneceu,Outros,Outros,0,50-100,20-35,18-24 Meses
92753-JHA,1,0.92780956588118,Feminino,67,Não,Jharkhand,13,16,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Débito em Conta,85.65,659.45,0.0,70,316.72,1046.17,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
27064-TAM,1,0.798564274308669,Masculino,65,Sim,Tamil Nadu,2,35,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,89.25,487.05,0.0,0,215.28,702.33,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
52641-JHA,1,0.8379756154598398,Feminino,44,Sim,Jharkhand,7,29,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque por Correio,71.1,71.1,0.0,0,37.51,108.61,Novo Cliente,Outros,Outros,0,50-100,36-50,>= 24 Meses
61025-MAH,1,0.8620197644978427,Feminino,45,Não,Maharashtra,4,16,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,49.85,49.85,0.0,0,42.55,92.4,Novo Cliente,Outros,Outros,0,20-50,36-50,12-18 Meses
75802-ODI,1,0.703028292367663,Masculino,64,Sim,Odisha,8,17,Promoção 4,Não,Não,Sim,Cabo,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,31.1,419.7,0.0,0,0.0,419.7,Permaneceu,Outros,Outros,0,20-50,> 50,12-18 Meses
41646-HAR,1,0.9003446249332714,Feminino,39,Não,Haryana,0,4,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,94.05,811.65,0.0,0,139.77,951.42,Permaneceu,Outros,Outros,0,50-100,36-50,< 6 Meses
21598-PUN,1,0.7723847711597555,Masculino,61,Sim,Punjab,7,11,Promoção 4,Sim,Não,Sim,Cabo,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,56.2,1093.4,0.0,0,764.18,1857.58,Permaneceu,Outros,Outros,0,50-100,> 50,6-12 Meses
18801-UTT,1,0.7394371253852918,Feminino,57,Sim,Uttar Pradesh,14,17,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,79.8,1001.2,21.53,0,173.04,1152.71,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
88971-HAR,1,0.7435545093839201,Masculino,38,Não,Haryana,5,15,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,101.5,906.85,0.0,0,332.46,1239.31,Permaneceu,Outros,Outros,0,> 100,36-50,12-18 Meses
19567-MAD,1,0.7021981572301206,Feminino,45,Sim,Madhya Pradesh,9,30,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,69.55,284.9,0.0,0,148.92,433.82,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
77101-RAJ,1,0.74609790725703,Feminino,26,Não,Rajasthan,4,33,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,85.95,514.6,0.0,0,243.84,758.44,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
52215-HAR,1,0.7062867768041025,Feminino,32,Sim,Haryana,3,36,Nenhuma,Sim,Não,Sim,Cabo,Não,Sim,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,49.8,1734.2,0.0,70,166.26,1970.46,Permaneceu,Outros,Outros,0,20-50,20-35,>= 24 Meses
87241-TAM,1,0.6517344204158664,Feminino,42,Não,Tamil Nadu,4,10,Promoção 3,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,73.15,2730.85,0.0,0,338.91,3069.76,Permaneceu,Outros,Outros,0,50-100,36-50,6-12 Meses
22792-AND,1,0.9403137653000236,Feminino,53,Não,Andhra Pradesh,8,34,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,94.1,701.3,0.0,0,51.59,752.89,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
49485-JAM,1,0.713774287877249,Masculino,57,Não,Jammu & Kashmir,14,2,Nenhuma,Sim,Sim,Sim,Cabo,Não,Não,Não,Não,Sim,Não,Não,Não,Mensal,Não,Débito em Conta,60.35,1404.65,0.0,10,646.75,2061.4,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
68634-TEL,1,0.7110729372284511,Feminino,19,Sim,Telangana,9,9,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cartão de Crédito,80.0,1706.45,0.0,50,992.2,2748.65,Permaneceu,Outros,Outros,0,50-100,< 20,6-12 Meses
73015-KER,1,0.6490021596557832,Masculino,28,Não,Kerala,3,27,Nenhuma,Sim,Não,Sim,Fibra Óptica,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,90.35,434.5,17.33,0,75.05,492.22,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
48059-AND,1,0.7095594774729976,Masculino,50,Sim,Andhra Pradesh,15,15,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,90.4,356.65,0.0,0,127.68,484.33,Permaneceu,Outros,Outros,0,50-100,36-50,12-18 Meses
33601-UTT,1,0.917208266761878,Masculino,29,Não,Uttar Pradesh,2,34,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,70.5,597.9,0.0,0,366.39,964.29,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
34591-RAJ,1,0.9405263518622416,Feminino,53,Não,Rajasthan,2,15,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Mensal,Sim,Débito em Conta,104.15,2494.65,0.0,40,930.96,3465.61,Permaneceu,Outros,Outros,0,> 100,> 50,12-18 Meses
74352-TAM,1,0.950617960158344,Feminino,53,Não,Tamil Nadu,6,24,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,75.15,525.0,0.0,10,210.42,745.42,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
37906-UTT,1,0.7381147230293879,Feminino,38,Sim,Uttar Pradesh,9,7,Promoção 2,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,69.75,3557.7,0.0,0,510.5,4068.2,Permaneceu,Outros,Outros,0,50-100,36-50,6-12 Meses
42564-HAR,1,0.7746566735008661,Feminino,39,Sim,Haryana,12,4,Promoção 5,Sim,Não,Sim,Cabo,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,50.1,484.05,0.0,0,248.76,732.81,Permaneceu,Outros,Outros,0,50-100,36-50,< 6 Meses
41196-MAH,1,0.8637790145672628,Feminino,29,Sim,Maharashtra,11,10,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,45.0,45.0,0.0,10,40.63,95.63,Novo Cliente,Outros,Outros,0,20-50,20-35,6-12 Meses
73931-ODI,1,0.6751891267875273,Feminino,31,Não,Odisha,8,16,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,101.15,3956.7,0.0,0,920.36,4877.06,Permaneceu,Outros,Outros,0,> 100,20-35,12-18 Meses
78013-UTT,1,0.8227043844592028,Feminino,36,Não,Uttar Pradesh,11,6,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,100.6,5611.7,0.0,0,1845.09,7456.79,Permaneceu,Outros,Outros,0,> 100,36-50,6-12 Meses
79919-PUN,1,0.7099859498338164,Feminino,52,Sim,Punjab,1,18,Promoção 5,Sim,Sim,Sim,DSL,Não,Não,Sim,Não,Sim,Não,Não,Sim,Mensal,Não,Débito em Conta,65.6,250.1,0.0,0,40.52,290.62,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
88215-KAR,1,0.8020410097239072,Feminino,19,Não,Karnataka,5,10,Promoção 5,Sim,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,50.05,50.05,0.0,0,43.05,93.1,Novo Cliente,Outros,Outros,0,50-100,< 20,6-12 Meses
61183-KAR,1,0.8798601326290256,Feminino,58,Sim,Karnataka,12,33,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,78.7,1495.1,26.84,0,561.45,2029.71,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
53821-AND,1,0.7889012733827256,Masculino,27,Não,Andhra Pradesh,13,14,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,76.05,2227.8,0.0,0,1202.18,3429.98,Permaneceu,Outros,Outros,0,50-100,20-35,12-18 Meses
41405-TAM,1,0.7716550443753611,Masculino,62,Não,Tamil Nadu,4,27,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,80.55,1411.65,0.0,0,698.22,2109.87,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
95868-AND,1,0.6563314541914502,Feminino,64,Não,Andhra Pradesh,2,16,Nenhuma,Sim,Sim,Sim,Cabo,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,55.65,2421.75,0.0,0,1134.0,3555.75,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
45376-TAM,1,0.9230423213336236,Masculino,27,Não,Tamil Nadu,11,9,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,73.5,632.2,0.0,0,138.4,770.6,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
72746-AND,1,0.6717258470004096,Masculino,47,Sim,Andhra Pradesh,6,15,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,90.95,1612.2,0.0,0,594.66,2206.86,Permaneceu,Outros,Outros,0,50-100,36-50,12-18 Meses
76417-MAD,1,0.8312743315226016,Feminino,66,Sim,Madhya Pradesh,5,22,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Não,Mensal,Não,Débito em Conta,75.6,535.55,0.0,10,89.6,635.15,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
51214-MAH,1,0.7032348446821891,Masculino,28,Não,Maharashtra,12,22,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito,73.6,232.5,0.0,10,82.02,324.52,Novo Cliente,Outros,Outros,0,50-100,20-35,18-24 Meses
49927-PUN,1,0.9157084276295366,Masculino,52,Sim,Punjab,5,12,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,90.75,512.25,0.0,0,140.1,652.35,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
25583-PUN,1,0.7799903418799156,Feminino,36,Sim,Punjab,1,15,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,69.8,1221.65,0.0,0,614.16,1835.81,Permaneceu,Outros,Outros,0,50-100,36-50,12-18 Meses
73015-GUJ,1,0.8581715002502907,Feminino,31,Não,Gujarat,12,25,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,99.8,4391.25,0.0,0,805.46,5196.71,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
51146-MAD,1,0.7889483635097096,Masculino,56,Sim,Madhya Pradesh,4,9,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,74.3,4018.35,0.0,70,2847.15,6935.5,Permaneceu,Outros,Outros,0,50-100,> 50,6-12 Meses
67941-PUN,1,0.6744454327105005,Feminino,46,Não,Punjab,9,13,Promoção 5,Sim,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de Crédito,54.15,101.65,0.0,10,42.6,154.25,Novo Cliente,Outros,Outros,0,50-100,36-50,12-18 Meses
99862-BIH,1,0.8094927872083894,Feminino,30,Não,Bihar,12,9,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,74.0,74.0,0.0,0,23.7,97.7,Novo Cliente,Outros,Outros,0,50-100,20-35,6-12 Meses
42918-PUN,1,0.8786765252757924,Masculino,71,Não,Punjab,10,13,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,75.55,2425.4,0.0,0,70.38,2495.78,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
41235-WES,1,0.8789524248634999,Feminino,37,Não,West Bengal,8,10,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,44.8,44.8,0.0,0,27.46,72.26,Novo Cliente,Outros,Outros,0,20-50,36-50,6-12 Meses
34444-PUN,1,0.8487997604553504,Feminino,39,Sim,Punjab,6,31,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,100.0,3320.6,0.0,0,546.81,3867.41,Permaneceu,Outros,Outros,0,> 100,36-50,>= 24 Meses
81235-JHA,1,0.7083291547039358,Feminino,42,Sim,Jharkhand,9,32,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,44.9,44.9,0.0,0,15.76,60.66,Novo Cliente,Outros,Outros,0,20-50,36-50,>= 24 Meses
44045-KER,1,0.7710567422470129,Feminino,19,Sim,Kerala,7,6,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,82.85,319.6,0.0,0,79.36,398.96,Permaneceu,Outros,Outros,0,50-100,< 20,6-12 Meses
95066-AND,1,0.660318393029426,Feminino,25,Sim,Andhra Pradesh,8,10,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,69.05,1793.25,22.72,0,944.46,2714.99,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
36509-KAR,1,0.885614615959564,Feminino,32,Sim,Karnataka,3,16,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,84.0,424.75,0.0,0,242.45,667.2,Permaneceu,Outros,Outros,0,50-100,20-35,12-18 Meses
58522-RAJ,1,0.6706993898714129,Feminino,55,Sim,Rajasthan,6,5,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Mensal,Não,Cartão de Crédito,89.9,2433.5,0.0,0,926.52,3360.02,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
58848-PUN,1,0.6603630579177526,Masculino,58,Sim,Punjab,14,18,Nenhuma,Sim,Não,Sim,Cabo,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,49.8,49.8,0.0,0,38.21,88.01,Novo Cliente,Outros,Outros,0,20-50,> 50,18-24 Meses
24168-UTT,1,0.7020332267855902,Feminino,27,Sim,Uttar Pradesh,1,20,Nenhuma,Sim,Não,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,74.85,708.2,0.0,0,117.45,825.65,Permaneceu,Outros,Outros,0,50-100,20-35,18-24 Meses
24462-WES,1,0.779911306282456,Feminino,23,Não,West Bengal,5,1,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,99.8,5985.75,0.0,0,2068.8,8054.55,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
14986-PUN,1,0.6927674778131376,Masculino,59,Sim,Punjab,2,5,Nenhuma,Sim,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,49.05,593.05,29.32,0,537.36,1101.09,Permaneceu,Outros,Outros,0,20-50,> 50,< 6 Meses
28033-ASS,1,0.9482432917530278,Feminino,51,Sim,Assam,5,20,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,84.05,966.55,0.0,0,214.2,1180.75,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
48001-GUJ,1,0.6706346070497315,Feminino,57,Não,Gujarat,5,33,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,107.5,3242.5,0.0,0,736.8,3979.3,Permaneceu,Outros,Outros,0,> 100,> 50,>= 24 Meses
46542-HAR,1,0.6977063278535902,Masculino,61,Sim,Haryana,0,32,Promoção 2,Não,Não,Sim,Cabo,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,40.35,1677.85,0.0,0,0.0,1677.85,Permaneceu,Outros,Outros,0,20-50,> 50,>= 24 Meses
16774-MAH,1,0.8734291648321059,Masculino,38,Não,Maharashtra,7,8,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,80.45,2429.1,0.0,0,1149.17,3578.27,Permaneceu,Outros,Outros,0,50-100,36-50,6-12 Meses
72303-KAR,1,0.6854690672199507,Feminino,53,Não,Karnataka,1,35,Promoção 3,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Não,Mensal,Não,Débito em Conta,91.25,2964.05,0.0,130,884.4,3978.45,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
83137-WES,1,0.7395027233207432,Feminino,40,Sim,West Bengal,0,8,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,73.85,401.3,0.0,0,166.14,567.44,Permaneceu,Outros,Outros,0,50-100,36-50,6-12 Meses
35538-TAM,1,0.7481549017464889,Feminino,52,Não,Tamil Nadu,7,11,Nenhuma,Sim,Não,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,101.75,1669.4,0.0,0,361.8,2031.2,Permaneceu,Outros,Outros,0,> 100,> 50,6-12 Meses
29371-WES,1,0.7670145651162737,Feminino,23,Não,West Bengal,14,9,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,55.3,108.65,0.0,0,87.86,196.51,Novo Cliente,Outros,Outros,0,50-100,20-35,6-12 Meses
53976-CHH,1,0.6635270477507205,Feminino,79,Não,Chhattisgarh,14,32,Promoção 2,Não,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,24.95,1364.75,0.0,0,0.0,1364.75,Permaneceu,Outros,Outros,0,20-50,> 50,>= 24 Meses
28782-PUN,1,0.8128981624284707,Masculino,58,Sim,Punjab,8,7,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,44.95,44.95,0.0,0,13.63,58.58,Novo Cliente,Outros,Outros,0,20-50,> 50,6-12 Meses
84770-UTT,1,0.7397510792920265,Feminino,38,Sim,Uttar Pradesh,2,21,Nenhuma,Sim,Não,Não,Nenhum,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque por Correio,20.15,20.15,0.0,0,27.59,47.74,Novo Cliente,Outros,Outros,0,20-50,36-50,18-24 Meses
91215-JAM,1,0.6816852264667459,Feminino,56,Não,Jammu & Kashmir,15,16,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,62.1,2096.1,0.0,0,75.25,2171.35,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
63813-ODI,1,0.8008108699814472,Masculino,59,Não,Odisha,2,19,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,78.0,851.8,0.0,0,518.32,1370.12,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
67551-PUN,1,0.8292608497560365,Feminino,61,Não,Punjab,6,5,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,69.05,651.5,0.0,0,268.83,920.33,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
66088-GUJ,1,0.7992035735453065,Masculino,49,Sim,Gujarat,8,4,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,69.15,488.65,0.0,0,147.84,636.49,Permaneceu,Outros,Outros,0,50-100,36-50,< 6 Meses
21130-PUN,1,0.6966390902223019,Masculino,56,Sim,Punjab,0,29,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,79.9,3313.4,23.47,0,397.32,3687.25,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
41373-KAR,1,0.6712576533495451,Feminino,30,Sim,Karnataka,5,32,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,89.2,3645.75,2.21,0,1715.85,5359.39,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
45799-GUJ,1,0.8998444306930637,Masculino,51,Sim,Gujarat,9,24,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,88.75,1885.15,0.0,0,250.58,2135.73,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
69719-TAM,1,0.6521397435053506,Feminino,36,Não,Tamil Nadu,2,16,Nenhuma,Sim,Não,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,94.6,2283.15,0.0,0,853.44,3136.59,Permaneceu,Outros,Outros,0,50-100,36-50,12-18 Meses
79425-GUJ,1,0.7645129986422857,Masculino,58,Não,Gujarat,12,28,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,94.2,999.9,0.0,0,104.72,1104.62,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
66926-KAR,1,0.7928278166476223,Feminino,66,Sim,Karnataka,0,33,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Mensal,Sim,Débito em Conta,100.15,1415.0,0.0,0,481.05,1896.05,Permaneceu,Outros,Outros,0,> 100,> 50,>= 24 Meses
81745-BIH,1,0.7550546521257345,Feminino,63,Sim,Bihar,12,22,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,70.55,2419.0,0.0,0,591.85,3010.85,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
43566-BIH,1,0.7148158436920888,Feminino,66,Sim,Bihar,2,12,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Mensal,Sim,Cartão de Crédito,103.6,1806.35,0.0,10,22.86,1839.21,Permaneceu,Outros,Outros,0,> 100,> 50,12-18 Meses
