Customer_ID,Gênero,Idade,Casado,Estado,Número_de_Indicações,Tempo_de_Contrato_Meses,Promoção,Serviço_Telefônico,Múltiplas_Linhas,Serviço_de_Internet,Tipo_de_Internet,Segurança_Online,Backup_Online,Proteção_de_Dispositivo,Suporte_Premium,TV_Streaming,Filmes_Streaming,Música_Streaming,Dados_Ilimitados,Contrato,Fatura_Digital,Método_de_Pagamento,Cobrança_Mensal,Total_Cobrado,Total_Reembolsos,Cobranças_Extras_de_Dados,Cobranças_de_Ligações_Longas,Receita_Total,Status_do_Cliente,Categoria_de_Churn,Motivo_de_Churn,Status_do_Churn,Faixa_Carga_Mensal,Faixa_Idade,Faixa_Tempo_Contrato
34547-WES,Masculino,30,Não,West Bengal,1,22,Promoção 4,Não,,Sim,Cabo,Não,Sim,Não,Sim,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,34.0,442.45,0.0,0,0.0,442.45,Permaneceu,,,0,20-50,20-35,18-24 Meses
88381-WES,Masculino,28,Não,West Bengal,13,18,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Dois Anos,Sim,Cartão de Crédito,88.0,5986.45,0.0,0,649.6,6636.05,Permaneceu,,,0,50-100,20-35,18-24 Meses
64589-TAM,Feminino,51,Não,Tamil Nadu,2,8,Promoção 4,Sim,Não,Não,,,,,,,,,,Mensal,Sim,Débito em Conta,19.8,196.75,0.0,0,190.5,387.25,Permaneceu,,,0,< 20,> 50,6-12 Meses
12520-HAR,Feminino,25,Sim,Haryana,1,27,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Mensal,Sim,Débito em Conta,90.05,1862.9,0.0,30,136.29,2029.19,Permaneceu,,,0,50-100,20-35,>= 24 Meses
58272-JHA,Feminino,49,Não,Jharkhand,12,28,,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,78.45,2435.15,0.0,40,1065.78,3540.93,Churned,Preço,Taxas de longa distância,1,50-100,36-50,>= 24 Meses
48450-UTT,Masculino,66,Sim,Uttar Pradesh,6,11,Promoção 5,Sim,Não,Sim,Fibra Óptica,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cheque por Correio,88.3,273.75,0.0,0,77.31,351.06,Churned,Atitude,Attitude of support person,1,50-100,> 50,6-12 Meses
88618-WES,Masculino,61,Sim,West Bengal,11,30,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Um Ano,Sim,Débito em Conta,91.35,5764.7,18.78,0,3063.06,8808.98,Permaneceu,,,0,50-100,> 50,>= 24 Meses
48138-PUN,Feminino,54,Sim,Punjab,3,29,Promoção 3,Sim,Sim,Sim,DSL,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Um Ano,Sim,Cartão de Crédito,70.7,2511.95,0.0,60,1053.72,3625.67,Permaneceu,,,0,50-100,> 50,>= 24 Meses
48598-MAD,Feminino,71,Sim,Madhya Pradesh,12,1,,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Um Ano,Não,Cartão de Crédito,95.25,4424.2,0.0,0,281.98,4706.18,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,< 6 Meses
56878-MAD,Feminino,37,Não,Madhya Pradesh,7,13,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,103.05,5925.75,0.0,0,1812.03,7737.78,Permaneceu,,,0,> 100,36-50,12-18 Meses
75116-ASS,Feminino,35,Não,Assam,15,18,Promoção 2,Sim,Não,Sim,Cabo,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Dois Anos,Sim,Cartão de Crédito,70.35,4124.65,0.0,0,2736.0,6860.65,Permaneceu,,,0,50-100,20-35,18-24 Meses
11301-WES,Feminino,31,Não,West Bengal,7,5,Promoção 3,Sim,Sim,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Um Ano,Sim,Cartão de Crédito,51.55,1295.4,0.0,0,641.42,1936.82,Permaneceu,,,0,50-100,20-35,< 6 Meses
34258-JAM,Feminino,24,Não,Jammu & Kashmir,7,5,,Sim,Não,Sim,Cabo,Não,Não,Sim,Sim,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,55.2,528.35,0.0,0,94.1,622.45,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,20-35,< 6 Meses
61270-KER,Feminino,27,Sim,Kerala,0,3,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Mensal,Não,Débito em Conta,105.4,6713.2,0.0,130,1431.99,8275.19,Permaneceu,,,0,> 100,20-35,< 6 Meses
66382-MAH,Masculino,48,Sim,Maharashtra,0,6,,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,94.45,498.1,0.0,0,196.8,694.9,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,36-50,6-12 Meses
41724-MAH,Feminino,24,Sim,Maharashtra,6,12,Promoção 1,Sim,Sim,Não,,,,,,,,,,Dois Anos,Não,Débito em Conta,24.75,1769.6,0.0,0,2543.76,4313.36,Permaneceu,,,0,20-50,20-35,12-18 Meses
26222-RAJ,Feminino,79,Sim,Rajasthan,1,14,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,45.1,45.1,0.0,0,15.24,60.34,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,20-50,> 50,12-18 Meses
86951-TEL,Feminino,25,Sim,Telangana,11,19,,Sim,Sim,Sim,Cabo,Sim,Não,Não,Sim,Não,Não,Não,Sim,Dois Anos,Não,Débito em Conta,60.0,3273.95,0.0,0,460.62,3734.57,Permaneceu,,,0,50-100,20-35,18-24 Meses
48949-WES,Feminino,37,Não,West Bengal,11,30,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,96.65,5580.8,0.0,0,2836.13,8416.93,Permaneceu,,,0,50-100,36-50,>= 24 Meses
74033-ASS,Feminino,45,Sim,Assam,15,20,,Não,,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,25.25,25.25,0.0,0,0.0,25.25,Novo Cliente,,,0,20-50,36-50,18-24 Meses
91446-MAH,Masculino,27,Não,Maharashtra,0,34,,Sim,Sim,Não,,,,,,,,,,Dois Anos,Não,Débito em Conta,24.45,1718.2,0.0,0,2283.21,4001.41,Permaneceu,,,0,20-50,20-35,>= 24 Meses
89750-HAR,Masculino,59,Não,Haryana,10,3,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cheque por Correio,20.35,33.2,0.0,0,64.06,97.26,Churned,Atitude,Attitude of support person,1,20-50,> 50,< 6 Meses
46541-TAM,Feminino,62,Sim,Tamil Nadu,1,7,,Não,,Sim,DSL,Sim,Não,Não,Sim,Não,Não,Não,Sim,Um Ano,Sim,Cheque por Correio,33.6,435.45,0.0,0,0.0,435.45,Permaneceu,,,0,20-50,> 50,6-12 Meses
17695-PUN,Feminino,75,Sim,Punjab,12,19,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Débito em Conta,102.9,6989.7,0.0,0,3261.56,10251.26,Permaneceu,,,0,> 100,> 50,18-24 Meses
14319-TAM,Masculino,69,Sim,Tamil Nadu,13,15,Promoção 5,Sim,Não,Sim,Cabo,Sim,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,55.8,55.8,0.0,0,26.22,82.02,Churned,Insatisfação,Insatisfação com o serviço,1,50-100,> 50,12-18 Meses
64929-HAR,Feminino,30,Sim,Haryana,15,28,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,20.25,535.35,0.0,0,730.52,1265.87,Permaneceu,,,0,20-50,20-35,>= 24 Meses
62807-JHA,Masculino,76,Sim,Jharkhand,5,32,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,44.95,85.15,0.0,0,53.24,138.39,Churned,Outro,Não sabe/Não informado,1,20-50,> 50,>= 24 Meses
96927-ASS,Feminino,45,Sim,Assam,0,28,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,79.15,317.25,0.0,0,147.64,464.89,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,36-50,>= 24 Meses
87663-WES,Masculino,44,Não,West Bengal,7,15,Promoção 5,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cheque por Correio,20.25,20.25,0.0,0,23.16,43.41,Churned,Atitude,Attitude of support person,1,20-50,36-50,12-18 Meses
63419-KAR,Feminino,59,Não,Karnataka,10,34,,Sim,Sim,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,25.7,826.1,0.0,0,1204.5,2030.6,Permaneceu,,,0,20-50,> 50,>= 24 Meses
99580-TEL,Masculino,39,Não,Telangana,3,31,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,106.35,6751.35,0.0,0,1685.43,8436.78,Permaneceu,,,0,> 100,36-50,>= 24 Meses
49662-KAR,Masculino,59,Sim,Karnataka,7,17,Promoção 4,Sim,Não,Sim,DSL,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Um Ano,Não,Cheque por Correio,64.85,1336.8,0.0,0,648.48,1985.28,Permaneceu,,,0,50-100,> 50,12-18 Meses
26139-KAR,Masculino,76,Não,Karnataka,5,22,Promoção 5,Sim,Não,Sim,DSL,Não,Não,Sim,Não,Não,Não,Não,Sim,Dois Anos,Não,Cheque por Correio,49.95,107.1,0.0,0,75.94,183.04,Novo Cliente,,,0,20-50,> 50,18-24 Meses
54105-MAH,Masculino,36,Sim,Maharashtra,2,7,Promoção 5,Sim,Não,Sim,DSL,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,66.65,520.95,0.0,0,246.4,767.35,Permaneceu,,,0,50-100,36-50,6-12 Meses
63314-PUN,Masculino,43,Sim,Punjab,12,31,,Sim,Sim,Sim,DSL,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Um Ano,Sim,Cartão de Crédito,73.0,5163.0,0.0,0,1370.2,6533.2,Permaneceu,,,0,50-100,36-50,>= 24 Meses
93875-UTT,Masculino,41,Não,Uttar Pradesh,14,35,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Débito em Conta,90.05,368.1,0.0,30,48.96,447.06,Churned,Concorrente,Concorrente ofereceu mais dados,1,50-100,36-50,>= 24 Meses
25646-RAJ,Masculino,51,Sim,Rajasthan,2,2,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,74.9,469.8,0.0,0,37.92,507.72,Churned,Insatisfação,Insatisfação com o serviço,1,50-100,> 50,< 6 Meses
81058-GUJ,Masculino,33,Sim,Gujarat,4,23,,Sim,Sim,Não,,,,,,,,,,Dois Anos,Não,Débito em Conta,25.65,1887.0,0.0,0,905.76,2792.76,Permaneceu,,,0,20-50,20-35,18-24 Meses
32966-HAR,Feminino,23,Não,Haryana,3,7,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Débito em Conta,19.2,19.2,0.0,0,26.37,45.57,Novo Cliente,,,0,< 20,20-35,6-12 Meses
94124-MAH,Feminino,21,Não,Maharashtra,9,8,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,79.95,174.45,0.0,0,75.4,249.85,Novo Cliente,,,0,50-100,20-35,6-12 Meses
13823-TEL,Feminino,31,Sim,Telangana,1,28,Promoção 5,Não,,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,24.5,46.4,0.0,0,0.0,46.4,Novo Cliente,,,0,20-50,20-35,>= 24 Meses
18822-MAH,Feminino,40,Sim,Maharashtra,7,28,,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque por Correio,99.15,465.05,0.0,0,46.15,511.2,Churned,Outro,Mudança de endereço,1,50-100,36-50,>= 24 Meses
57457-MAD,Feminino,46,Não,Madhya Pradesh,14,34,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cheque por Correio,20.0,38.0,0.0,0,68.76,106.76,Novo Cliente,,,0,20-50,36-50,>= 24 Meses
89665-CHH,Masculino,56,Não,Chhattisgarh,5,36,Promoção 5,Sim,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,45.85,45.85,0.0,0,44.75,90.6,Churned,Atitude,Attitude of support person,1,20-50,> 50,>= 24 Meses
26974-WES,Feminino,68,Não,West Bengal,2,17,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Um Ano,Sim,Débito em Conta,82.15,4904.85,0.0,0,1619.55,6524.4,Permaneceu,,,0,50-100,> 50,12-18 Meses
86684-MAD,Feminino,74,Não,Madhya Pradesh,7,3,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Dois Anos,Não,Débito em Conta,102.05,3452.55,0.0,0,1579.55,5032.1,Permaneceu,,,0,> 100,> 50,< 6 Meses
32902-KAR,Feminino,74,Não,Karnataka,12,22,Promoção 3,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,79.65,2365.15,0.0,0,186.9,2552.05,Churned,Atitude,Attitude of support person,1,50-100,> 50,18-24 Meses
95731-JAM,Feminino,76,Não,Jammu & Kashmir,13,22,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,85.35,1463.45,0.0,0,625.94,2089.39,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,> 50,18-24 Meses
71499-TAM,Feminino,40,Sim,Tamil Nadu,8,30,Promoção 5,Sim,Não,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,56.25,389.1,0.0,0,103.08,492.18,Churned,Atitude,Attitude of support person,1,50-100,36-50,>= 24 Meses
74563-PUN,Feminino,72,Não,Punjab,12,36,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Um Ano,Sim,Débito em Conta,93.25,5774.55,0.0,0,1180.8,6955.35,Permaneceu,,,0,50-100,> 50,>= 24 Meses
92231-AND,Feminino,29,Não,Andhra Pradesh,6,34,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Um Ano,Não,Débito em Conta,108.45,7176.55,9.68,0,1478.32,8645.19,Churned,Concorrente,Concorrente ofereceu maior velocidade,1,> 100,20-35,>= 24 Meses
55305-JHA,Feminino,27,Sim,Jharkhand,5,28,,Não,,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Cartão de Crédito,66.25,3330.1,0.0,0,0.0,3330.1,Permaneceu,,,0,50-100,20-35,>= 24 Meses
62464-MAD,Feminino,46,Não,Madhya Pradesh,6,8,,Sim,Não,Não,,,,,,,,,,Mensal,Sim,Cheque por Correio,20.5,20.5,0.0,0,34.57,55.07,Churned,Preço,Taxas de longa distância,1,20-50,36-50,6-12 Meses
64635-UTT,Feminino,18,Não,Uttar Pradesh,0,3,,Sim,Não,Sim,DSL,Não,Não,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito,51.0,286.8,0.0,0,200.15,486.95,Permaneceu,,,0,50-100,< 20,< 6 Meses
48240-KAR,Masculino,29,Sim,Karnataka,1,23,Promoção 5,Não,,Sim,Cabo,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Cartão de Crédito,45.0,298.7,0.0,0,0.0,298.7,Permaneceu,,,0,20-50,20-35,18-24 Meses
96967-CHH,Feminino,33,Não,Chhattisgarh,5,8,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,89.35,89.35,0.0,0,5.36,94.71,Novo Cliente,,,0,50-100,20-35,6-12 Meses
19489-UTT,Feminino,34,Sim,Uttar Pradesh,4,12,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Não,Sim,Um Ano,Sim,Débito em Conta,88.9,6000.1,0.0,0,2107.38,8107.48,Permaneceu,,,0,50-100,20-35,12-18 Meses
67206-MAH,Masculino,51,Sim,Maharashtra,9,15,,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,74.35,74.35,0.0,0,4.8,79.15,Churned,Outro,Falecimento do cliente,1,50-100,> 50,12-18 Meses
34262-TEL,Masculino,50,Sim,Telangana,3,23,Promoção 1,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Débito em Conta,19.95,1322.85,0.0,0,614.16,1937.01,Permaneceu,,,0,< 20,36-50,18-24 Meses
53689-AND,Masculino,32,Sim,Andhra Pradesh,2,6,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,80.1,679.3,0.0,0,291.12,970.42,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,20-35,6-12 Meses
55512-UTT,Masculino,46,Não,Uttar Pradesh,9,8,Promoção 3,Sim,Sim,Sim,Cabo,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,81.0,1923.85,0.0,0,1096.32,3020.17,Permaneceu,,,0,50-100,36-50,6-12 Meses
86047-KAR,Feminino,34,Não,Karnataka,9,10,Promoção 5,Sim,Não,Sim,Cabo,Não,Sim,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,54.75,445.85,0.0,0,152.0,597.85,Permaneceu,,,0,50-100,20-35,6-12 Meses
39611-AND,Feminino,74,Sim,Andhra Pradesh,15,6,Promoção 3,Não,,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,24.85,955.75,0.0,0,0.0,955.75,Permaneceu,,,0,20-50,> 50,6-12 Meses
49319-GUJ,Masculino,36,Não,Gujarat,11,3,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Um Ano,Sim,Cartão de Crédito,117.2,8035.95,0.0,0,2221.56,10257.51,Permaneceu,,,0,> 100,36-50,< 6 Meses
87960-MAD,Feminino,56,Não,Madhya Pradesh,2,32,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,74.75,706.6,0.0,0,148.32,854.92,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,> 50,>= 24 Meses
33248-TAM,Masculino,68,Sim,Tamil Nadu,14,2,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,79.85,1471.75,0.0,0,318.82,1790.57,Churned,Insatisfação,Problemas com rede,1,50-100,> 50,< 6 Meses
22899-KAR,Masculino,37,Não,Karnataka,11,14,Promoção 5,Sim,Não,Sim,Cabo,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Mensal,Não,Cartão de Crédito,64.95,547.8,0.0,0,247.77,795.57,Permaneceu,,,0,50-100,36-50,12-18 Meses
41725-RAJ,Feminino,58,Sim,Rajasthan,3,29,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,86.25,587.1,0.0,0,312.62,899.72,Churned,Atitude,Attitude of support person,1,50-100,> 50,>= 24 Meses
58161-TAM,Masculino,58,Não,Tamil Nadu,1,26,Promoção 2,Sim,Sim,Sim,Cabo,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,101.3,4113.1,0.0,0,902.4,5015.5,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,> 100,> 50,>= 24 Meses
19233-AND,Feminino,28,Não,Andhra Pradesh,14,36,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,79.65,251.75,0.0,0,129.81,381.56,Churned,Concorrente,Concorrente ofereceu mais dados,1,50-100,20-35,>= 24 Meses
71210-WES,Feminino,58,Não,West Bengal,15,28,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,19.85,19.85,0.0,0,29.1,48.95,Novo Cliente,,,0,< 20,> 50,>= 24 Meses
96956-MAH,Feminino,75,Não,Maharashtra,7,22,,Não,,Sim,DSL,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Um Ano,Sim,Débito em Conta,39.1,1096.6,0.0,0,0.0,1096.6,Permaneceu,,,0,20-50,> 50,18-24 Meses
57622-TAM,Feminino,26,Sim,Tamil Nadu,10,34,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,69.55,521.35,0.0,0,62.65,584.0,Permaneceu,,,0,50-100,20-35,>= 24 Meses
37580-TEL,Feminino,60,Não,Telangana,6,20,Promoção 1,Sim,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Dois Anos,Sim,Débito em Conta,82.3,5980.55,0.0,140,2108.88,8229.43,Permaneceu,,,0,50-100,> 50,18-24 Meses
45247-GUJ,Feminino,60,Não,Gujarat,10,24,Promoção 5,Sim,Não,Não,,,,,,,,,,Um Ano,Não,Cartão de Crédito,20.05,96.8,0.0,0,347.62,444.42,Permaneceu,,,0,20-50,> 50,>= 24 Meses
47227-MAD,Feminino,38,Não,Madhya Pradesh,8,32,Promoção 2,Sim,Sim,Sim,Cabo,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,79.4,5071.9,0.0,0,118.95,5190.85,Permaneceu,,,0,50-100,36-50,>= 24 Meses
11180-TAM,Masculino,75,Sim,Tamil Nadu,12,27,Promoção 2,Sim,Não,Sim,DSL,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Dois Anos,Sim,Cartão de Crédito,72.6,4084.35,0.0,140,332.08,4556.43,Permaneceu,,,0,50-100,> 50,>= 24 Meses
65509-DEL,Masculino,61,Não,Delhi,0,25,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Mensal,Sim,Débito em Conta,103.45,1539.8,0.0,140,279.0,1958.8,Permaneceu,,,0,> 100,> 50,>= 24 Meses
21795-MAH,Feminino,55,Sim,Maharashtra,11,7,Promoção 2,Sim,Não,Não,,,,,,,,,,Dois Anos,Sim,Débito em Conta,19.55,1080.55,0.0,0,777.84,1858.39,Permaneceu,,,0,< 20,> 50,6-12 Meses
52425-WES,Masculino,46,Sim,West Bengal,12,35,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,81.15,784.45,0.0,50,309.06,1143.51,Permaneceu,,,0,50-100,36-50,>= 24 Meses
89942-UTT,Feminino,28,Não,Uttar Pradesh,1,26,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,75.4,1189.4,0.0,0,413.28,1602.68,Permaneceu,,,0,50-100,20-35,>= 24 Meses
46144-AND,Feminino,19,Não,Andhra Pradesh,2,1,Promoção 1,Sim,Não,Não,,,,,,,,,,Um Ano,Sim,Cartão de Crédito,20.55,1403.1,0.0,0,1824.36,3227.46,Permaneceu,,,0,20-50,< 20,< 6 Meses
78417-WES,Feminino,42,Não,West Bengal,0,29,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Débito em Conta,114.9,7843.55,0.0,0,1573.52,9417.07,Permaneceu,,,0,> 100,36-50,>= 24 Meses
31840-JAM,Feminino,76,Sim,Jammu & Kashmir,2,7,,Sim,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,75.15,3822.45,0.0,0,1645.0,5467.45,Permaneceu,,,0,50-100,> 50,6-12 Meses
89519-BIH,Masculino,23,Sim,Bihar,2,2,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Mensal,Não,Débito em Conta,93.9,5029.2,0.0,0,1655.72,6684.92,Churned,Atitude,Atendimento insatisfatório,1,50-100,20-35,< 6 Meses
67420-MAD,Feminino,50,Não,Madhya Pradesh,5,34,Promoção 4,Não,,Sim,DSL,Não,Sim,Não,Sim,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,35.75,389.8,0.0,0,0.0,389.8,Permaneceu,,,0,20-50,36-50,>= 24 Meses
72546-TAM,Feminino,22,Sim,Tamil Nadu,7,8,,Não,,Sim,DSL,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,29.8,786.5,10.28,0,0.0,776.22,Permaneceu,,,0,20-50,20-35,6-12 Meses
13323-BIH,Feminino,59,Sim,Bihar,5,31,,Sim,Não,Não,,,,,,,,,,Um Ano,Não,Cartão de Crédito,19.35,295.55,0.0,0,655.2,950.75,Permaneceu,,,0,< 20,> 50,>= 24 Meses
71588-MAD,Feminino,43,Não,Madhya Pradesh,12,6,,Não,,Sim,Cabo,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,49.85,3370.2,0.0,0,0.0,3370.2,Permaneceu,,,0,20-50,36-50,6-12 Meses
14486-PUN,Feminino,57,Sim,Punjab,8,17,Promoção 1,Sim,Sim,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,25.4,1710.9,0.0,0,2468.88,4179.78,Permaneceu,,,0,20-50,> 50,12-18 Meses
52031-TAM,Feminino,69,Não,Tamil Nadu,12,14,,Sim,Não,Sim,Cabo,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,98.9,1120.95,0.0,0,419.04,1539.99,Churned,Preço,Preço muito alto,1,50-100,> 50,12-18 Meses
34799-UTT,Feminino,34,Sim,Uttar Pradesh,11,17,,Sim,Não,Sim,DSL,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,50.3,846.8,0.0,0,775.37,1622.17,Permaneceu,,,0,50-100,20-35,12-18 Meses
97343-JHA,Masculino,65,Não,Jharkhand,11,16,Promoção 5,Sim,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,50.75,50.75,0.0,0,43.03,93.78,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,12-18 Meses
